F/H,sector,price,total_area(sqft),bedRoom,bathroom,balcony,agePossession,furnishing_type,additional_room_count,luxury_cat
1,83,1.55,1720,3,3,3,New,2,1.0,Mid 
1,104,0.85,1233,2,2,3,New,0,2.0,Mid 
1,102,1.95,1852,3,3,3,New,0,0.0,Mid 
1,58,3.8,2164,3,4,1,Relatively Old,2,1.0,Mid 
1,35,0.24,570,2,2,1,New,0,0.0,Low
1,85,1.18,1169,2,3,3,New,2,1.0,Mid 
0,43,10.5,3762,4,4,2,Old,0,1.0,Mid 
1,35,0.34,629,2,2,1,Relatively New,0,0.0,Low
1,86,0.45,574,2,2,1,Under Construction,0,0.0,Low
0,7,1.0,1134,2,2,0,Old,0,1.0,Low
1,82,1.3,2038,4,4,3,New,0,1.0,Mid 
1,109,1.45,2150,3,4,3,New,0,1.0,Mid 
1,84,1.52,1923,3,4,3,New,0,1.0,Mid 
1,63A,2.0,1562,3,3,2,Under Construction,0,0.0,Low
0,11,1.8,2228,8,5,2,New,0,0.0,Low
1,93,1.25,1812,3,4,2,New,2,0.0,Mid 
1,77,1.08,2000,3,4,3,New,2,3.0,Mid 
0,110,2.0,1341,6,4,3,New,2,2.0,Low
0,15,4.1,1836,3,3,2,Old,2,3.0,Low
0,31,4.25,1620,5,5,3,Relatively Old,2,2.0,Mid 
1,76,1.9,1672,3,3,2,Under Construction,0,0.0,Mid 
1,69,1.4,1578,3,3,2,New,0,1.0,Mid 
1,65,3.29,1828,3,3,3,Relatively New,0,0.0,Low
1,28,3.0,2862,3,5,3,Old,0,0.0,Low
1,33,1.3,1557,3,2,3,Relatively New,0,0.0,Low
1,108,0.98,734,2,3,3,New,0,1.0,Mid 
0,31,3.5,1449,4,3,3,Relatively Old,2,1.0,Mid 
0,3,0.55,1100,2,1,0,Relatively Old,0,0.0,Low
1,102,1.42,1650,3,3,3,New,0,1.0,Low
1,10A,0.9,1271,2,2,3,Relatively New,0,1.0,Mid 
0,56,7.5,3240,8,8,3,New,1,3.0,Low
1,67A,1.8,1921,3,3,2,Relatively New,2,2.0,Mid 
1,89,0.8,1660,2,3,3,Under Construction,0,2.0,Mid 
1,79,1.25,1383,2,2,3,New,0,0.0,Low
0,17,0.29,891,2,1,0,Old,0,0.0,Low
1,60,2.85,2045,3,4,3,New,2,1.0,Mid 
1,99A,1.16,1997,3,3,3,New,0,2.0,Low
0,11,0.9,900,7,4,3,Relatively Old,0,0.0,Low
1,79,1.65,1815,3,3,0,New,0,0.0,Low
0,25,4.31,1350,5,4,3,Old,0,0.0,Low
0,3A,0.6,513,3,3,1,Old,0,1.0,Low
1,71,0.55,639,2,2,1,New,2,0.0,Low
1,90,2.0,2727,4,4,3,Relatively Old,0,2.0,Low
0,26,5.5,1800,4,4,3,Relatively Old,0,2.0,Low
1,111,3.5,2950,4,5,3,New,2,1.0,Low
0,3A,1.25,1440,2,3,0,Relatively Old,0,0.0,Low
1,77,0.86,1342,2,2,2,Relatively New,2,0.0,Mid 
1,9A,1.25,1806,4,3,3,Old,2,1.0,Low
1,74,1.6,1682,2,2,2,New,2,0.0,Mid 
1,50,2.65,2480,3,4,3,Relatively Old,2,1.0,Mid 
1,1,0.75,2267,3,3,3,Relatively Old,0,1.0,Low
1,106,1.35,1510,4,3,3,Old,0,1.0,Mid 
0,1,2.8,1557,5,5,3,Old,2,1.0,Mid 
1,107,0.5,1050,3,2,2,New,0,1.0,Low
1,28,2.25,1550,3,3,2,Old,0,1.0,Mid 
1,82A,1.87,1799,3,3,3,Relatively Old,0,1.0,Low
1,50,2.6,2711,3,4,2,New,2,2.0,Mid 
1,9A,0.88,1800,3,3,2,Old,2,0.0,Low
1,50,2.51,2093,3,3,3,Relatively Old,2,2.0,Mid 
1,9A,1.3,2580,4,4,3,Old,0,0.0,Low
0,57,3.49,1728,4,4,2,Relatively Old,2,3.0,Low
0,49,3.75,1467,6,6,3,Relatively Old,2,1.0,Low
1,33,1.62,1159,3,4,3,Relatively New,0,1.0,Mid 
1,86,1.27,1930,3,4,3,New,0,2.0,Mid 
0,6,0.5,600,3,3,2,Relatively Old,0,1.0,Low
0,25,10.55,2700,5,6,3,Relatively Old,0,4.0,Mid 
0,81,0.89,1095,1,1,0,New,0,0.0,Low
0,48,5.5,2592,3,6,2,Relatively Old,2,2.0,Mid 
1,37D,1.65,1877,3,3,2,New,0,0.0,Mid 
1,108,2.95,2003,3,4,2,New,0,0.0,Low
1,92,0.99,1091,3,2,3,Under Construction,0,0.0,Low
1,37D,1.25,2055,3,3,3,Under Construction,0,0.0,Low
1,91,1.5,2320,3,4,3,New,0,2.0,Mid 
1,111,3.45,2950,4,5,3,New,0,1.0,Mid 
1,33,3.3,2400,3,3,3,Under Construction,0,4.0,Mid 
1,11,0.36,699,2,2,0,New,0,0.0,Low
1,103,1.65,2000,3,3,3,New,0,1.0,Low
1,109,1.5,2267,3,3,1,Relatively New,0,1.0,Low
1,35,0.22,478,1,1,1,New,2,0.0,Low
1,82A,0.62,650,1,1,0,New,0,0.0,Low
1,37D,0.8,1380,2,2,3,New,0,0.0,Mid 
1,81,3.3,2700,4,5,3,New,2,2.0,Mid 
1,108,1.0,2060,2,2,2,New,0,0.0,Low
1,92,1.1,2057,4,4,3,New,0,1.0,Mid 
1,84,1.05,1550,3,3,3,New,0,1.0,Mid 
1,33,2.0,1789,3,3,3,Relatively New,0,0.0,Low
1,85,0.8,1647,3,4,3,New,2,1.0,Low
1,82,0.67,1150,2,2,3,Relatively Old,0,0.0,Mid 
0,3,0.34,270,2,2,2,Relatively Old,0,0.0,Low
1,107,1.15,1534,2,2,3,New,0,1.0,Low
1,52,2.0,2350,4,3,3,Relatively Old,1,1.0,Mid 
1,67,1.2,1620,3,3,2,New,0,0.0,Low
1,54,5.75,2329,3,4,3,New,1,1.0,Mid 
1,79,1.0,1530,2,2,3,New,0,1.0,Low
1,3,1.2,1444,2,2,3,Under Construction,0,0.0,Mid 
0,82,3.2,2230,3,4,3,Relatively New,0,4.0,Mid 
1,81,0.6,900,2,2,1,New,0,0.0,Low
1,37C,0.55,669,1,1,0,New,0,0.0,Low
0,25,6.5,1935,9,9,3,Old,2,4.0,Mid 
1,58,4.0,2164,3,4,3,Old,2,1.0,Low
1,37C,0.95,1875,3,3,3,Relatively New,0,0.0,Mid 
1,95,0.9,2000,3,3,1,New,0,0.0,Mid 
1,49,2.9,2383,4,4,3,Relatively Old,0,1.0,Mid 
1,89,0.97,1234,2,2,2,Relatively New,0,1.0,Low
0,57,1.64,1620,3,3,2,Relatively New,2,2.0,Mid 
1,99A,0.3,553,2,1,2,Relatively New,0,0.0,Mid 
1,60,3.6,2809,4,5,3,New,2,1.0,Low
1,107,1.4,2361,3,4,0,Relatively New,0,0.0,Mid 
1,60,3.7,2800,4,5,3,New,2,1.0,Mid 
1,56,1.7,2200,3,3,3,Relatively Old,0,1.0,Low
1,37C,1.43,1990,3,3,3,New,0,3.0,Low
1,77,1.25,1450,3,4,3,New,2,1.0,Mid 
1,83,1.12,1735,3,3,2,Relatively Old,2,0.0,Mid 
1,1,0.48,1250,2,2,3,Relatively Old,0,0.0,Mid 
0,3A,0.58,603,2,2,1,Relatively Old,0,2.0,Low
1,113,2.57,1650,4,5,3,Under Construction,2,1.0,Mid 
1,14,1.7,2300,5,5,2,Old,1,3.0,Mid 
1,72,1.9,1975,3,3,3,New,0,0.0,Low
1,85,1.83,2405,3,4,3,New,0,0.0,Low
1,68,1.7,1999,4,4,3,Relatively New,0,0.0,Low
1,35,0.7,1153,3,3,3,New,0,1.0,Mid 
1,35,0.45,710,2,2,2,New,1,0.0,Low
1,86,1.3,850,2,3,3,New,2,1.0,Low
1,82A,3.5,2606,5,5,3,New,1,1.0,Low
0,25,4.5,1350,5,3,2,Old,0,2.0,Low
1,72,4.1,2908,4,5,3,Relatively New,0,2.0,Mid 
1,102,2.2,2149,3,4,3,Relatively Old,0,2.0,Mid 
1,69,1.7,2016,4,4,2,Relatively New,0,0.0,Mid 
1,22,1.99,1380,2,2,2,Relatively New,0,3.0,Low
0,70A,6.0,2700,5,4,3,Relatively New,0,1.0,Low
1,85,1.83,1829,3,3,3,Under Construction,0,0.0,Mid 
1,106,1.4,2333,3,4,3,Under Construction,0,3.0,Mid 
0,26,9.0,2700,5,5,2,Old,1,4.0,Mid 
1,85,1.1,882,2,2,3,New,0,1.0,Mid 
1,43,1.3,1500,3,3,3,Under Construction,0,0.0,Low
0,56,2.95,1458,2,2,0,New,0,0.0,Low
1,81,3.0,3185,4,5,2,New,2,1.0,Mid 
0,49,4.4,2880,6,6,3,Relatively Old,1,4.0,Mid 
1,35,0.78,1210,3,3,3,New,0,1.0,Mid 
1,35,0.26,394,1,1,1,Relatively New,0,0.0,Low
1,85,2.09,2812,4,4,3,New,0,3.0,Low
1,72,4.0,2905,4,5,3,New,2,1.0,Mid 
1,78,1.1,2176,3,3,3,Old,0,1.0,Mid 
1,84,0.69,1350,2,2,3,New,0,1.0,Mid 
1,99A,1.56,1997,3,5,3,Relatively New,0,2.0,Low
1,47,1.05,997,2,2,2,New,2,0.0,Low
1,82,1.22,1700,3,5,3,New,2,2.0,Mid 
1,50,8.5,10000,4,4,3,Relatively Old,0,1.0,Low
1,25,3.7,2100,4,4,3,Old,2,1.0,Low
0,49,3.75,1701,3,3,1,Old,2,1.0,Low
1,81,2.3,2660,3,4,3,New,2,1.0,Low
1,12A,1.15,2000,3,4,2,Old,2,3.0,Low
0,9,1.1,1350,2,2,1,Old,0,1.0,Low
1,102,2.35,2775,3,3,3,New,2,2.0,Mid 
1,92,0.82,1523,3,3,3,New,0,0.0,Low
1,102,1.7,1500,3,4,3,New,2,2.0,Mid 
1,3A,0.36,950,2,2,1,New,0,0.0,Low
1,63,4.49,3150,4,4,3,Relatively New,2,0.0,Mid 
1,104,2.0,1500,3,3,3,Relatively New,0,0.0,Low
0,99,0.7,720,4,3,2,New,0,2.0,Low
0,49,6.75,2088,4,4,3,New,2,1.0,Low
1,85,1.85,2408,3,4,3,New,2,2.0,Low
0,51,2.25,8100,6,3,3,New,0,0.0,Mid 
1,1A,1.5,2359,4,5,3,Relatively New,0,1.0,Low
1,51,0.55,1050,2,2,0,New,0,0.0,Low
1,70,1.64,1950,3,5,3,New,0,1.0,Mid 
1,37D,1.08,1800,3,3,3,New,0,0.0,Mid 
0,6,0.85,603,5,2,2,Old,0,1.0,Low
1,61,1.57,1150,2,2,2,Relatively New,0,2.0,Mid 
1,53,8.25,2946,3,4,3,Under Construction,1,1.0,Low
1,102,2.5,2149,3,4,3,Relatively New,2,2.0,Mid 
1,56,1.71,2250,3,3,3,Relatively Old,2,1.0,Mid 
1,99,2.45,2780,3,4,3,Relatively New,2,1.0,Mid 
0,3A,1.1,990,6,4,1,Relatively Old,0,0.0,Low
1,70,2.0,2400,4,5,3,Relatively Old,2,1.0,Mid 
1,49,2.23,2033,3,3,3,New,0,1.0,Low
1,102,1.35,915,2,2,2,Under Construction,0,0.0,Low
1,35,0.54,745,2,1,3,Relatively New,0,0.0,Mid 
1,91,0.87,1310,2,2,2,New,0,1.0,Mid 
1,90,1.65,2903,4,4,3,Relatively Old,0,0.0,Mid 
1,106,0.87,940,2,2,3,Relatively New,0,0.0,Mid 
1,95A,0.45,514,2,2,2,Relatively New,0,0.0,Low
0,65,12.5,3600,4,4,3,New,0,2.0,Mid 
1,113,2.87,2298,4,4,3,Under Construction,0,1.0,Mid 
1,107,1.02,1534,2,2,3,New,0,1.0,Mid 
1,3,0.55,950,2,2,2,Old,0,0.0,Mid 
1,79,1.7,2289,3,4,3,Relatively New,0,1.0,Mid 
0,14,6.5,3150,4,4,3,Relatively Old,0,0.0,Low
1,22,3.99,3090,3,5,3,Relatively New,1,1.0,Mid 
1,79,0.95,1530,2,2,3,Relatively New,0,1.0,Low
1,84,0.92,1825,3,3,3,New,0,2.0,Mid 
0,3A,0.5,450,2,2,2,Relatively New,0,4.0,Low
1,61,1.9,837,3,3,3,Relatively New,0,0.0,Low
0,63A,3.85,2494,3,3,3,Relatively New,2,1.0,Mid 
1,63A,3.3,2150,3,3,3,Under Construction,0,1.0,Mid 
1,65,5.4,2979,3,4,3,Relatively Old,2,2.0,Mid 
1,92,0.99,1495,3,2,3,Relatively New,0,1.0,Low
0,3A,0.5,477,5,3,0,Relatively Old,0,0.0,Low
0,7,0.83,472,5,3,2,Old,0,0.0,Low
1,86,1.55,2356,4,4,3,Relatively Old,2,2.0,Mid 
1,89,1.55,1550,3,2,3,Relatively Old,2,1.0,Mid 
1,48,6.25,2572,3,5,3,Relatively Old,2,1.0,Low
1,78,1.2,1848,3,3,2,Relatively Old,1,1.0,Low
1,107,0.5,560,2,2,2,Relatively New,0,0.0,Low
1,35,0.27,750,2,2,2,Relatively New,0,0.0,Mid 
1,35,0.28,650,2,2,2,Relatively New,0,0.0,Low
1,82,0.8,1245,2,2,3,New,0,0.0,Low
1,104,1.65,2781,3,4,3,Under Construction,0,0.0,Low
1,108,1.25,2200,3,2,0,New,2,0.0,Mid 
1,56,1.55,2000,3,3,3,Old,2,1.0,Mid 
1,113,2.4,2217,3,4,3,New,0,1.0,Low
1,67,3.15,2452,3,4,3,New,2,2.0,Mid 
1,56,1.55,2000,3,3,3,Old,0,3.0,Mid 
1,70A,1.75,1706,3,4,3,New,1,1.0,Low
1,3A,0.32,950,2,2,1,New,2,0.0,Low
1,35,0.54,750,2,2,2,Under Construction,0,0.0,Mid 
1,67,2.9,2047,3,3,3,New,2,1.0,Low
1,90,0.4,626,2,2,1,Relatively New,0,0.0,Low
0,103,2.25,3534,3,5,3,New,0,0.0,Low
0,8,0.32,450,2,3,1,New,0,0.0,Low
0,25,8.0,10000,3,9,2,Relatively New,0,0.0,Low
1,84,2.28,2600,4,4,3,New,0,1.0,Mid 
0,35,1.35,1350,5,5,3,New,0,0.0,Low
1,112,3.4,2802,3,3,2,New,2,0.0,Mid 
1,69,0.91,1326,3,2,2,Relatively Old,0,0.0,Low
1,71,0.37,500,1,1,2,New,2,0.0,Low
1,70A,2.52,2350,3,4,3,New,0,1.0,Mid 
1,102,1.8,1889,3,4,3,New,0,1.0,Low
1,69,1.4,1581,3,3,2,New,0,1.0,Mid 
0,11,0.45,562,3,2,1,Old,0,0.0,Low
1,108,3.95,2343,3,5,2,Relatively New,0,1.0,Mid 
1,83,1.3,2860,3,3,1,New,0,0.0,Mid 
1,85,1.93,2390,3,4,3,New,0,1.0,Mid 
0,105,1.1,1620,5,3,1,Old,0,2.0,Low
1,43,2.0,1407,3,3,2,Relatively Old,0,0.0,Mid 
1,78,1.15,2176,3,3,3,Relatively Old,0,2.0,Low
1,106,1.05,1230,3,4,3,New,0,1.0,Mid 
0,33,9.5,4914,6,6,3,Relatively Old,2,0.0,Low
1,103,1.69,1848,3,3,3,New,0,0.0,Low
1,109,1.75,1745,3,3,3,New,2,1.0,Low
0,46,2.25,918,4,3,3,New,2,1.0,Low
0,50,12.25,5850,5,7,3,New,2,4.0,Mid 
1,110,3.7,3400,4,5,3,New,0,1.0,Mid 
0,3,0.85,950,6,6,2,New,0,4.0,Low
1,3,0.95,1415,2,2,3,Relatively Old,2,0.0,Mid 
0,50,7.5,2160,3,3,2,Relatively Old,2,1.0,Mid 
1,90,1.19,2162,3,3,2,New,0,1.0,Mid 
1,86,1.54,2662,4,4,3,Relatively Old,0,3.0,Mid 
0,7,2.0,1800,2,2,1,New,0,0.0,Low
0,3,6.0,3000,4,4,1,New,0,0.0,Low
1,102,1.4,1650,3,3,3,New,2,1.0,Mid 
1,102,0.45,750,1,1,2,New,0,0.0,Low
1,102,1.76,1721,3,3,3,New,0,0.0,Mid 
1,35,0.87,1210,3,2,3,New,0,0.0,Mid 
1,85,1.3,894,2,2,3,Under Construction,0,0.0,Mid 
1,14,2.75,2200,4,5,3,Old,1,2.0,Mid 
1,86,1.23,1480,2,2,3,New,0,1.0,Low
1,106,3.2,2000,3,3,3,Under Construction,0,1.0,Low
1,35,0.3,555,2,2,2,Relatively New,0,0.0,Mid 
0,3,3.5,3800,1,1,0,Relatively Old,0,0.0,Low
1,37C,1.27,1756,3,3,3,New,0,1.0,Low
1,37D,0.55,600,2,2,3,Relatively New,0,0.0,Mid 
0,33,11.5,4680,5,6,3,New,0,1.0,Mid 
1,104,2.55,1950,4,4,3,New,0,1.0,Mid 
1,113,2.51,1696,3,3,3,Under Construction,0,1.0,Low
1,59,4.02,2297,3,3,1,Under Construction,0,0.0,Low
1,90,0.65,1350,2,2,3,New,0,1.0,Mid 
0,12,1.7,2125,5,5,3,Relatively Old,0,2.0,Low
0,5,3.12,1652,4,2,1,Old,0,0.0,Low
1,107,0.35,539,2,2,2,New,0,0.0,Low
0,38,3.5,1722,3,2,2,Relatively Old,0,0.0,Low
0,109,5.75,3500,4,4,2,New,0,1.0,Mid 
0,7,3.0,2610,7,7,0,Old,0,0.0,Low
0,48,4.75,2340,7,7,3,Relatively Old,2,1.0,Low
1,12,0.5,1300,2,2,0,Under Construction,0,0.0,Low
1,69,3.05,3156,4,5,3,New,0,2.0,Low
1,102,2.65,2554,4,5,3,Relatively Old,0,1.0,Mid 
1,102,2.2,2149,3,4,3,New,2,2.0,Low
1,24,5.8,4640,3,4,3,Old,1,4.0,Mid 
1,92,1.55,1995,3,4,3,New,0,1.0,Low
1,112,5.6,4848,4,6,3,New,2,1.0,Mid 
1,89,0.85,1103,2,2,2,Under Construction,0,1.0,Low
1,79,1.72,2048,3,4,3,Relatively New,0,0.0,Low
0,66,9.0,4235,4,4,3,New,2,3.0,Mid 
1,85,1.18,1646,2,2,3,New,0,0.0,Low
1,70A,1.2,1700,3,3,3,New,1,0.0,Low
0,67,0.7,1700,4,4,1,Relatively Old,0,0.0,Low
1,69,0.6,600,2,1,1,New,0,0.0,Low
1,108,0.7,1548,2,2,3,Relatively Old,2,0.0,Low
1,47,1.05,997,2,2,2,New,2,0.0,Low
1,79,1.95,2289,3,4,3,Relatively New,0,1.0,Low
0,3,0.35,540,2,2,0,Relatively New,0,0.0,Low
1,1,0.86,2588,3,3,3,Relatively Old,0,1.0,Mid 
1,69,1.32,1569,3,3,1,New,0,1.0,Mid 
1,70,0.99,1565,3,4,2,Under Construction,0,0.0,Low
1,111,3.7,2950,4,5,3,New,2,1.0,Mid 
1,91,0.96,1774,2,2,3,Relatively Old,0,0.0,Mid 
1,106,0.92,1385,2,2,3,New,0,0.0,Mid 
0,3A,0.55,820,2,2,1,Relatively Old,0,0.0,Low
0,26,13.5,4518,5,5,3,Old,2,4.0,Mid 
1,63,7.9,3950,4,4,3,Under Construction,0,0.0,Mid 
1,85,1.14,1772,2,2,3,New,0,0.0,Low
0,66,12.0,3150,5,6,3,Relatively New,0,2.0,Low
1,95,0.6,1076,2,2,2,New,0,1.0,Low
1,22,1.75,1378,2,2,2,Under Construction,0,0.0,Mid 
1,83,1.75,1900,3,3,3,New,2,1.0,Mid 
0,43,2.5,8667,7,7,3,New,2,1.0,Low
1,37D,0.55,600,2,2,3,Relatively New,0,0.0,Mid 
1,93,0.85,597,2,2,0,New,0,0.0,Low
0,104,0.71,700,4,2,1,Relatively New,0,0.0,Low
0,89,0.7,1297,2,2,2,Old,0,0.0,Low
0,9,0.35,1000,1,4,1,Relatively Old,0,0.0,Low
0,92,0.75,959,2,2,3,New,0,0.0,Low
1,72,3.21,2000,3,4,3,New,2,1.0,Mid 
0,50,11.58,3240,5,5,3,Relatively Old,0,1.0,Low
1,78,0.8,1654,3,2,2,Relatively Old,0,1.0,Mid 
0,33,8.0,7000,4,4,3,Old,0,4.0,Mid 
0,67,0.65,1000,6,2,3,Relatively Old,0,0.0,Low
0,3A,0.67,783,3,2,1,Relatively Old,0,2.0,Low
1,83,0.95,1508,3,3,3,Relatively Old,0,0.0,Low
1,28,2.35,1777,3,3,2,Old,0,1.0,Mid 
1,82A,1.85,1818,3,3,3,Relatively Old,0,1.0,Low
1,35,0.46,950,2,2,2,New,1,0.0,Mid 
0,3A,0.51,360,4,4,3,Relatively New,0,0.0,Low
1,67,3.32,2358,3,4,3,Relatively New,2,1.0,Mid 
1,65,2.8,1650,3,3,3,New,2,2.0,Low
1,70,1.15,1350,2,2,2,New,0,1.0,Mid 
1,102,1.35,1359,2,2,2,New,0,0.0,Mid 
0,46,4.35,1836,8,8,2,New,2,2.0,Low
1,56,2.05,2150,4,4,3,New,2,2.0,Low
1,66,3.0,2100,4,5,3,New,2,1.0,Low
1,107,0.52,645,3,2,2,New,0,1.0,Low
0,56,2.99,1449,4,4,2,Relatively Old,2,3.0,Low
1,85,1.77,2408,3,4,3,Relatively Old,2,1.0,Mid 
0,28,8.4,2430,4,4,3,New,2,3.0,Mid 
1,62,2.45,1531,2,2,2,Relatively New,1,1.0,Mid 
1,37D,1.72,2191,3,3,3,New,0,1.0,Low
0,48,7.35,3222,4,5,2,Relatively Old,2,4.0,Mid 
1,85,2.15,2408,3,5,3,Relatively New,0,0.0,Mid 
1,70,1.78,1950,3,3,3,New,0,2.0,Low
1,99,1.15,1744,2,2,2,Relatively New,2,1.0,Mid 
0,57,1.35,4950,5,3,2,Old,0,0.0,Low
1,37D,0.8,900,2,2,3,New,0,1.0,Mid 
0,61,2.01,1546,3,3,3,Under Construction,0,0.0,Mid 
1,85,1.45,2120,3,4,2,Relatively New,0,1.0,Low
1,53,6.0,2450,3,4,3,Relatively Old,2,2.0,Low
1,35,1.65,946,3,3,0,New,0,0.0,Mid 
1,91,0.9,1310,2,2,2,New,1,0.0,Mid 
1,79,1.93,2262,3,4,3,New,0,1.0,Mid 
0,110,0.95,900,3,2,2,Old,0,1.0,Low
1,65,5.5,3243,3,4,3,New,0,1.0,Low
0,7,0.9,900,6,4,3,Old,2,2.0,Low
0,3A,0.85,1130,3,3,0,Relatively Old,0,0.0,Low
0,3A,0.6,1000,1,1,0,Relatively Old,0,0.0,Low
1,85,1.12,1736,2,2,3,New,0,1.0,Low
1,92,1.12,2090,4,4,2,New,0,1.0,Mid 
1,99A,0.35,545,2,2,1,New,0,0.0,Mid 
1,6,0.48,900,3,2,2,Relatively Old,0,0.0,Mid 
1,103,0.5,800,2,2,2,New,0,0.0,Low
1,48,11.25,3980,4,5,3,New,0,2.0,Low
0,41,7.25,2475,9,8,3,Old,2,1.0,Mid 
1,77,0.75,1342,2,2,2,New,2,0.0,Mid 
1,37D,1.49,1838,3,3,3,New,0,1.0,Low
1,3,0.26,700,2,1,2,New,0,0.0,Low
1,109,1.63,2545,3,3,2,New,0,1.0,Mid 
1,35,0.21,450,1,1,1,Relatively New,0,0.0,Low
1,2,0.75,1145,2,2,2,Old,2,0.0,Low
1,51,0.3,410,1,1,2,Old,0,0.0,Low
0,109,12.0,6000,5,6,3,New,2,2.0,Mid 
0,33,10.0,4950,5,6,3,Relatively New,0,2.0,Low
0,13,0.46,630,6,3,3,Relatively Old,0,0.0,Low
1,5,0.28,480,2,2,1,New,0,0.0,Low
1,86,0.78,1360,2,2,2,Relatively New,0,0.0,Mid 
1,102,1.05,915,2,2,2,Under Construction,0,0.0,Low
1,70A,1.2,1420,2,2,3,Relatively Old,0,0.0,Low
1,2,1.5,1720,3,3,3,Under Construction,0,0.0,Low
1,85,1.91,3800,4,6,3,New,0,1.0,Mid 
1,92,0.56,1184,3,1,3,Relatively Old,2,0.0,Mid 
1,112,3.0,2600,3,3,2,New,2,1.0,Low
0,26,6.75,2430,3,3,3,Relatively Old,0,0.0,Low
1,54,1.69,2125,3,3,3,Old,2,1.0,Mid 
1,35,0.78,1218,3,3,3,New,0,1.0,Mid 
1,103,0.8,1450,2,2,0,New,0,0.0,Mid 
1,92,0.95,1956,4,3,3,Relatively Old,0,0.0,Mid 
1,61,2.6,1766,3,3,2,Relatively New,0,0.0,Low
1,68,0.84,1180,2,2,2,Relatively New,0,0.0,Low
1,9,0.22,465,1,1,1,New,0,0.0,Low
1,90,1.65,2215,4,4,3,New,0,0.0,Mid 
1,103,0.88,1369,2,2,3,Relatively New,0,0.0,Mid 
1,69,1.43,1609,3,3,2,New,0,1.0,Mid 
1,86,2.2,1913,3,3,1,New,1,1.0,Mid 
1,36,0.24,412,1,1,1,Relatively New,0,0.0,Mid 
1,104,0.2,301,1,2,2,Relatively New,0,0.0,Mid 
1,81,2.29,2096,3,4,3,New,1,1.0,Mid 
1,85,1.05,1640,2,2,3,New,0,0.0,Low
0,109,5.7,5400,4,4,3,New,0,2.0,Mid 
0,9A,4.5,3150,9,9,3,New,2,3.0,Low
1,36A,2.2,1479,2,2,2,Relatively New,0,0.0,Low
1,78,4.75,2813,3,3,2,Under Construction,0,1.0,Mid 
0,3,5.0,3250,6,6,2,Relatively Old,0,0.0,Low
1,103,0.5,750,2,2,0,New,0,0.0,Low
1,71,0.6,600,2,2,1,New,0,1.0,Mid 
1,33,2.3,1800,4,4,3,Relatively New,0,2.0,Low
1,83,1.05,1755,3,3,2,New,2,4.0,Mid 
1,84,0.35,481,2,2,1,New,0,1.0,Mid 
1,72,4.1,2987,3,3,3,Relatively Old,0,1.0,Low
1,86,0.8,1360,2,2,0,New,0,0.0,Low
1,107,0.28,498,2,2,2,New,0,0.0,Low
1,11,0.33,773,2,2,0,New,0,0.0,Low
1,67A,0.53,591,2,2,1,New,2,1.0,Low
1,49,2.45,2061,3,3,3,New,0,1.0,Low
1,82A,2.85,2606,4,4,3,Relatively New,1,1.0,Mid 
1,35,0.54,745,2,1,3,Relatively New,0,0.0,Mid 
1,93,1.25,2193,4,4,3,New,0,0.0,Low
1,70,0.53,1104,2,2,2,Under Construction,0,1.0,Low
1,33,1.2,1492,2,2,2,Under Construction,0,0.0,Mid 
1,61,3.9,1174,3,4,3,Under Construction,0,1.0,Mid 
1,3A,0.42,750,2,2,1,New,2,0.0,Low
1,85,2.3,2812,4,4,3,New,0,1.0,Low
1,61,2.2,1549,3,3,2,Relatively New,0,0.0,Mid 
1,56,1.5,2000,3,3,3,New,2,1.0,Mid 
0,3A,0.61,549,2,2,2,Relatively Old,0,1.0,Low
1,83,1.04,1825,3,2,2,Relatively Old,0,0.0,Mid 
1,109,1.7,2545,3,3,3,New,0,1.0,Mid 
1,35,0.32,585,2,2,1,Relatively New,0,0.0,Low
1,37C,0.38,925,2,2,1,New,0,0.0,Mid 
1,85,1.15,1148,2,2,3,New,0,1.0,Mid 
1,104,2.65,1766,3,4,3,New,2,1.0,Mid 
1,92,0.95,1956,4,3,3,Relatively Old,0,0.0,Mid 
1,3,1.3,1444,2,2,2,Under Construction,0,0.0,Low
0,25,7.3,46795,9,9,2,New,2,2.0,Mid 
1,113,3.45,2600,4,4,3,Under Construction,0,2.0,Mid 
1,92,0.68,1298,3,3,2,New,0,1.0,Mid 
1,62,0.9,639,1,1,0,New,0,0.0,Low
1,108,1.9,1381,2,2,2,New,0,0.0,Mid 
1,90,0.65,1350,2,2,3,New,0,1.0,Mid 
1,106,1.32,2355,4,5,3,New,0,1.0,Low
1,69,1.43,1582,3,3,2,New,0,1.0,Mid 
1,84,0.41,583,2,2,2,Relatively New,2,0.0,Low
0,13,0.62,1728,6,6,0,Old,0,0.0,Low
1,25,3.7,2100,4,4,3,Old,2,1.0,Low
1,48,1.8,1756,3,4,3,Relatively Old,2,1.0,Mid 
1,102,1.4,1349,2,2,2,Relatively New,2,0.0,Low
0,33,1.15,1230,2,2,3,New,2,1.0,Mid 
1,79,1.29,1572,2,2,3,Relatively New,0,0.0,Low
1,102,2.1,2149,3,4,3,New,0,2.0,Mid 
1,65,2.6,1650,3,3,3,New,0,0.0,Low
0,49,3.75,1467,6,6,3,Relatively Old,0,1.0,Low
1,109,2.0,2630,4,4,2,New,0,2.0,Mid 
1,65,2.25,1650,3,3,3,New,2,2.0,Low
1,92,0.42,640,3,3,1,New,0,0.0,Low
